Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CORE_ZN:People Occupant Count [](TimeStep),CORE_ZN:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_1:People Occupant Count [](TimeStep),PERIMETER_ZN_1:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_2:People Occupant Count [](TimeStep),PERIMETER_ZN_2:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_3:People Occupant Count [](TimeStep),PERIMETER_ZN_3:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_4:People Occupant Count [](TimeStep),PERIMETER_ZN_4:Zone People Occupant Count [](TimeStep),CORE_ZN:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),PSZ-AC:1 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:2 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:3 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:4 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:5 HEAT PUMP DX COOLING COIL:Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:1:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:1:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:2:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:2:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:3:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:3:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:4:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:4:Air System Cooling Coil Total Cooling Energy [J](TimeStep),PSZ-AC:5:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:5:Air System Cooling Coil Total Cooling Energy [J](TimeStep),Averaged Building Temperature:PythonPlugin:OutputVariable [C](TimeStep),Heating:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:NaturalGas [J](TimeStep) 
 07/03  21:15:00,17.0,0.4510993197848537,0.4510993197848537,0.34196249453479518,0.34196249453479518,0.2028565525094025,0.2028565525094025,0.34196249453479507,0.34196249453479507,0.2028565525094025,0.2028565525094025,23.00000449329106,23.000000440418014,23.00000655170082,22.99999924308377,22.999996969488725,13.524505796479489,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,712692.4880618057,180932.74865183963,172461.60287334136,190636.29204617744,466755.24831072779,712692.4880618057,712692.4880618057,180932.74865183963,180932.74865183963,172461.60287334136,172461.60287334136,190636.29204617744,190636.29204617744,466755.24831072779,466755.24831072779,19.0,0.0,390408.1178016152,0.0 
 07/03  21:30:00,17.0,0.4510993197848537,0.4510993197848537,0.34196249453479518,0.34196249453479518,0.2028565525094025,0.2028565525094025,0.34196249453479507,0.34196249453479507,0.2028565525094025,0.2028565525094025,23.0000090164341,23.000000350953614,23.000007394583784,22.999998537727778,22.99999528872391,13.053575353674006,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,689005.9121048629,163150.20401420797,159691.25105166835,169837.98835280614,436795.6065610101,689005.9121048629,689005.9121048629,163150.20401420797,163150.20401420797,159691.25105166835,159691.25105166835,169837.98835280614,169837.98835280614,436795.6065610101,436795.6065610101,19.0,0.0,366893.0256812521,0.0 
 07/03  21:45:00,17.0,0.4510993197848537,0.4510993197848537,0.34196249453479518,0.34196249453479518,0.2028565525094025,0.2028565525094025,0.34196249453479507,0.34196249453479507,0.2028565525094025,0.2028565525094025,23.000008557923516,23.000000168543808,23.000006547415575,22.99999870685462,22.9999955653347,12.747227769332224,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,667698.1891572183,143486.3023222903,148095.3392393334,156369.3224536604,411141.6136416616,667698.1891572183,667698.1891572183,143486.3023222903,143486.3023222903,148095.3392393334,148095.3392393334,156369.3224536604,156369.3224536604,411141.6136416616,411141.6136416616,19.0,0.0,346325.6928196965,0.0 
 07/03  22:00:00,17.0,0.4510993197848537,0.4510993197848537,0.34196249453479518,0.34196249453479518,0.2028565525094025,0.2028565525094025,0.34196249453479507,0.34196249453479507,0.2028565525094025,0.2028565525094025,23.000001611373919,23.00000047831852,23.000006524665606,23.00000041242568,23.00000057436475,12.557666894656869,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,648185.0959449213,125663.20434258679,137316.38842614849,135406.70709748358,388742.1872224625,648185.0959449213,648185.0959449213,125663.20434258679,125663.20434258679,137316.38842614849,137316.38842614849,135406.70709748358,135406.70709748358,388742.1872224625,388742.1872224625,19.0,0.0,325743.8209372383,0.0 
 07/03  22:15:00,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001363359364,23.000000394945734,23.00000506575833,23.00000037838411,23.000000918930757,12.509352925072556,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,590848.4379273466,86918.63491041643,104369.53716661161,93920.41948472394,356001.29146293617,590848.4379273466,590848.4379273466,86918.63491041643,86918.63491041643,104369.53716661161,104369.53716661161,93920.41948472394,93920.41948472394,356001.29146293617,356001.29146293617,19.0,0.0,279912.288964019,0.0 
 07/03  22:30:00,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000131116132,23.000000417148209,23.000004735396087,23.00000039668446,23.000001017760419,12.640900761345176,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,597569.2868850852,99199.02100853106,98228.81974064776,102645.76060125923,352079.8316498249,597569.2868850852,597569.2868850852,99199.02100853106,99199.02100853106,98228.81974064776,98228.81974064776,102645.76060125923,102645.76060125923,352079.8316498249,352079.8316498249,19.0,0.0,283916.62174221218,0.0 
 07/03  22:45:00,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000838175553,23.000000298738106,23.000002792703677,23.000000277248007,23.000000719173515,12.903060159724232,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,607086.1516382855,112809.07325265798,92894.0311099795,112824.02073609317,350508.0311318875,607086.1516382855,607086.1516382855,112809.07325265798,112809.07325265798,92894.0311099795,92894.0311099795,112824.02073609317,112824.02073609317,350508.0311318875,350508.0311318875,19.0,0.0,289878.3882684796,0.0 
 07/03  23:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000003462611969,23.00000037622602,23.000003238806725,23.000000015363747,22.999998524253756,13.415003321532958,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,617951.3883774062,128895.80538621692,89137.44044580449,125915.63390443765,351113.0851818449,617951.3883774062,617951.3883774062,128895.80538621692,128895.80538621692,89137.44044580449,89137.44044580449,125915.63390443765,125915.63390443765,351113.0851818449,351113.0851818449,19.0,0.0,298208.10776566437,0.0 
 07/03  23:15:00,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000578350714,23.000000420476558,23.000003491770188,23.000000012882503,22.99999844444414,13.912667093556714,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,585174.601961905,98805.12172795442,79530.36126895296,94133.65149622274,327944.6131468674,585174.601961905,585174.601961905,98805.12172795442,98805.12172795442,79530.36126895296,79530.36126895296,94133.65149622274,94133.65149622274,327944.6131468674,327944.6131468674,19.0,0.0,269462.1746467906,0.0 
 07/03  23:30:00,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000006565992494,23.000000484299585,23.000002938324746,23.00000028856107,22.999999717346854,14.328525181233803,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,553592.0034002701,70655.971992893,71120.76603515353,64170.4854092841,306048.05272862096,553592.0034002701,553592.0034002701,70655.971992893,70655.971992893,71120.76603515353,71120.76603515353,64170.4854092841,64170.4854092841,306048.05272862096,306048.05272862096,19.0,0.0,242335.74119473413,0.0 
 07/03  23:45:00,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000007776047114,23.000000496918845,23.000002575926375,23.000000464149836,23.000000756570516,14.630068082852418,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,522768.7644463207,43577.35996631737,63433.052132708865,35694.417348517614,285026.54576218946,522768.7644463207,522768.7644463207,43577.35996631737,43577.35996631737,63433.052132708865,63433.052132708865,35694.417348517614,35694.417348517614,285026.54576218946,285026.54576218946,19.0,0.0,216266.9562585822,0.0 
 07/03  24:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001225659866,23.0000001084499,23.000002834119934,23.00001041442354,23.00000083348311,14.821228373021834,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,492184.71913789465,17328.774331977445,56232.68818102806,7795.701108471997,264866.5929931897,492184.71913789465,492184.71913789465,17328.774331977445,17328.774331977445,56232.68818102806,56232.68818102806,7795.701108471997,7795.701108471997,264866.5929931897,264866.5929931897,19.0,0.0,190822.18558065844,0.0 
 07/04  00:15:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000103395433,23.0000000712524,23.000002640751349,23.000857636113837,23.000000869482073,14.944200266991068,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,485336.4018396962,13348.679851096016,51595.8799992703,0.0,256955.9999213268,485336.4018396962,485336.4018396962,13348.679851096016,13348.679851096016,51595.8799992703,51595.8799992703,0.0,0.0,256955.9999213268,256955.9999213268,17.0,0.0,183736.94731835236,0.0 
 07/04  00:30:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000976874217,23.000012291067347,23.000002441528794,22.99845813503727,23.000000857901857,15.027601823017001,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,478711.509070516,9078.962307955197,47104.913328540664,0.0,248745.69643317126,478711.509070516,478711.509070516,9078.962307955197,9078.962307955197,47104.913328540664,47104.913328540664,0.0,0.0,248745.69643317126,248745.69643317126,17.0,0.0,178396.24568840068,0.0 
 07/04  00:45:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000946751354,23.002233657792535,23.00000225280974,22.992564925773164,23.000000836534317,15.090025209969833,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,472461.0488479459,0.0,42879.67525351644,0.0,240881.25429341716,472461.0488479459,472461.0488479459,0.0,0.0,42879.67525351644,42879.67525351644,0.0,0.0,240881.25429341716,240881.25429341716,17.0,0.0,172165.17648121838,0.0 
 07/04  01:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0000013499986,23.00169543581221,23.00000204243055,22.984746325383136,23.00000081475462,15.139846353588425,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,897953.3608267163,0.0,38714.78287134127,0.0,233355.00401118477,897953.3608267163,897953.3608267163,0.0,0.0,38714.78287134127,38714.78287134127,0.0,0.0,233355.00401118477,233355.00401118477,17.0,0.0,263044.17257010345,0.0 
 07/04  01:15:00,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001398338538,23.00417043939988,23.000001649922383,22.982742047092829,23.000000803875414,15.21632033195238,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,921239.8995681157,0.0,31038.320133833233,0.0,232204.10109517215,921239.8995681157,921239.8995681157,0.0,0.0,31038.320133833233,31038.320133833233,0.0,0.0,232204.10109517215,232204.10109517215,17.0,0.0,266058.84799425469,0.0 
 07/04  01:30:00,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001368741068,23.01165754531538,23.000001313524576,22.98803508061372,23.000000800254655,15.347383325938694,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,932343.5331581206,0.0,24501.092437108775,0.0,232210.65656653408,932343.5331581206,932343.5331581206,0.0,0.0,24501.092437108775,24501.092437108775,0.0,0.0,232210.65656653408,232210.65656653408,17.0,0.0,266959.2214490775,0.0 
 07/04  01:45:00,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001327477766,23.02309499908243,23.000001014187729,22.998820148333527,23.000000803301878,15.53279690757786,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,943887.0424706679,0.0,18771.199411732992,0.0,233237.23688139197,943887.0424706679,943887.0424706679,0.0,0.0,18771.199411732992,18771.199411732992,0.0,0.0,233237.23688139197,233237.23688139197,17.0,0.0,268367.44218947927,0.0 
 07/04  02:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000128854348,23.00522579748235,23.000000759763326,22.999735445701434,23.000000795242604,15.755420184098212,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,956163.5169136208,60760.97057534789,13917.845642172731,25361.242489445583,234834.49849211408,956163.5169136208,956163.5169136208,60760.97057534789,60760.97057534789,13917.845642172731,13917.845642172731,25361.242489445583,25361.242489445583,234834.49849211408,234834.49849211408,17.0,0.0,290085.6491504205,0.0 
 07/04  02:15:00,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0000012546136,23.001202039905637,23.000000721958455,23.00025478732726,23.000000769357376,15.93911532075217,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,928591.1653157099,9408.662373371611,12975.388484064637,0.0,221588.05737883316,928591.1653157099,928591.1653157099,9408.662373371611,9408.662373371611,12975.388484064637,12975.388484064637,0.0,0.0,221588.05737883316,221588.05737883316,17.0,0.0,263276.04558425585,0.0 
 07/04  02:30:00,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001224152955,23.000275777857718,23.000000727073006,22.99184334883323,23.000000740321818,16.03911558227829,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,901519.0822557467,2005.9332696727125,12918.831094461684,0.0,209039.30915553354,901519.0822557467,901519.0822557467,2005.9332696727125,2005.9332696727125,12918.831094461684,12918.831094461684,0.0,0.0,209039.30915553354,209039.30915553354,17.0,0.0,252869.76789578878,0.0 
 07/04  02:45:00,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001196115979,22.991311390450368,23.000000752313065,22.97420078779789,23.000000711170757,16.049565821934598,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,874808.7487053474,0.0,13287.24817276835,0.0,197115.15952485053,874808.7487053474,874808.7487053474,0.0,0.0,13287.24817276835,13287.24817276835,0.0,0.0,197115.15952485053,197115.15952485053,17.0,0.0,244010.6037577188,0.0 
 07/04  03:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001169565814,22.97387533968609,23.000000895831897,22.951646748627736,23.00000068232776,15.981583884142785,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,848049.0593099181,0.0,15207.017880563022,0.0,185723.1394740367,848049.0593099181,848049.0593099181,0.0,0.0,15207.017880563022,15207.017880563022,0.0,0.0,185723.1394740367,185723.1394740367,17.0,0.0,236066.19304827119,0.0 
 07/04  03:15:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001148178766,22.958145070724237,23.000000744983514,22.93306154824116,23.000000663903639,15.877858759851972,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,841779.6264386359,0.0,12863.960006672056,0.0,180388.34808348304,841779.6264386359,841779.6264386359,0.0,0.0,12863.960006672056,12863.960006672056,0.0,0.0,180388.34808348304,180388.34808348304,17.0,0.0,232953.1820878411,0.0 
 07/04  03:30:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000112962354,22.94641893658701,23.00000057161873,22.91943470345987,23.000000648638783,15.772678205447065,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,835549.1415694617,0.0,9896.72313151522,0.0,175010.03373061829,835549.1415694617,835549.1415694617,0.0,0.0,9896.72313151522,9896.72313151522,0.0,0.0,175010.03373061829,175010.03373061829,17.0,0.0,229693.99141182097,0.0 
 07/04  03:45:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001113428227,22.936849444142529,23.000000397116474,22.908557963016368,23.0000006355675,15.683697622078015,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,829392.4544721154,0.0,6860.116666056,0.0,169718.23389168649,829392.4544721154,829392.4544721154,0.0,0.0,6860.116666056,6860.116666056,0.0,0.0,169718.23389168649,169718.23389168649,17.0,0.0,226452.6362954892,0.0 
 07/04  04:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000001099333376,22.927751890643465,23.004202390777178,22.898593927378849,23.00000062171642,15.613377628882219,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,823347.2432076248,0.0,0.0,0.0,164521.77861121775,823347.2432076248,823347.2432076248,0.0,0.0,0.0,0.0,0.0,0.0,164521.77861121775,164521.77861121775,17.0,0.0,222372.5981315806,0.0 
 07/04  04:15:00,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000106621107,22.903226875882998,22.99677509945824,22.872914616019388,23.000000563859368,15.494284261288483,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,795157.0449501454,0.0,0.0,0.0,143478.25519708356,795157.0449501454,795157.0449501454,0.0,0.0,0.0,0.0,0.0,0.0,143478.25519708356,143478.25519708356,17.0,0.0,211445.1887190119,0.0 
 07/04  04:30:00,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000102730731,22.86325775486768,22.975227291334215,22.830528526416395,23.00000049225707,15.2271761289503,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,766480.1969273561,0.0,0.0,0.0,122162.82796711583,766480.1969273561,766480.1969273561,0.0,0.0,0.0,0.0,0.0,0.0,122162.82796711583,122162.82796711583,17.0,0.0,200327.06148929886,0.0 
 07/04  04:45:00,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000621631167,22.825487595109995,22.955349402047596,22.791886348142584,23.000000264307244,14.85286309462275,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,736739.0772916081,0.0,0.0,0.0,99865.02665128658,736739.0772916081,736739.0772916081,0.0,0.0,0.0,0.0,0.0,0.0,99865.02665128658,99865.02665128658,17.0,0.0,188728.43290301233,0.0 
 07/04  05:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000412917794,22.782056121871194,22.99068133156113,22.77787110151619,23.000000145699564,14.35876749546015,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,707384.2619511356,0.0,11013.880167781965,0.0,82179.83110547293,707384.2619511356,707384.2619511356,0.0,0.0,11013.880167781965,11013.880167781965,0.0,0.0,82179.83110547293,82179.83110547293,17.0,0.0,180786.81365640538,0.0 
 07/04  05:15:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000546642725,22.760714556447505,22.999992402956957,22.78396266014761,23.000000188627788,14.024313182683013,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,701434.1011734277,0.0,44551.312483460824,0.0,83880.0867626922,701434.1011734277,701434.1011734277,0.0,0.0,44551.312483460824,44551.312483460824,0.0,0.0,83880.0867626922,83880.0867626922,17.0,0.0,187597.9810665329,0.0 
 07/04  05:30:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000833903746,22.73918229222647,23.00000373098387,22.79413298726976,23.000000283448747,13.84393997147471,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,696178.449779067,0.0,65841.28983615439,0.0,85373.34979202882,696178.449779067,696178.449779067,0.0,0.0,65841.28983615439,65841.28983615439,0.0,0.0,85373.34979202882,85373.34979202882,17.0,0.0,191681.11402032717,0.0 
 07/04  05:45:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000087709796,22.73134832223396,23.00000719596019,22.82038558444294,23.000000323468006,14.08138902363325,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,693118.8900877663,0.0,144730.10559225014,0.0,90838.84159680341,693118.8900877663,693118.8900877663,0.0,0.0,144730.10559225014,144730.10559225014,0.0,0.0,90838.84159680341,90838.84159680341,17.0,0.0,210290.89576653299,0.0 
 07/04  06:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000392278844,22.742039446402644,23.000004645127846,22.85783711764681,23.000000168107087,14.86009008784884,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,691585.9604413683,0.0,236791.75775561794,0.0,97747.21519172302,691585.9604413683,691585.9604413683,0.0,0.0,236791.75775561794,236791.75775561794,0.0,0.0,97747.21519172302,97747.21519172302,17.0,0.0,232392.7328080296,0.0 
 07/04  06:15:00,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000240450438,22.772526036798177,23.00000380273869,22.914454696582376,23.00000011665422,16.095646077742054,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,23.000000000000005,0.0,15.6,23.0,733432.710831953,0.0,323468.3218193811,0.0,115349.07172584394,733432.710831953,733432.710831953,0.0,0.0,323468.3218193811,323468.3218193811,0.0,0.0,115349.07172584394,115349.07172584394,17.0,0.0,265054.06616095526,0.0 
 07/04  06:30:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000173821744,22.82441334654284,23.000003348107414,22.975143844602905,23.00000009860911,17.6764303032961,22.999999999999994,22.999999999999994,22.999999999999994,22.999999999999994,22.999999999999994,0.0,15.6,23.0,777176.0331628827,0.0,422360.03839110009,24459.392687219428,139625.6095798617,777176.0331628827,777176.0331628827,0.0,0.0,422360.03839110009,422360.03839110009,24459.392687219428,24459.392687219428,139625.6095798617,139625.6095798617,17.0,0.0,307781.85625117036,0.0 
 07/04  06:45:00,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00000015080896,22.884945281753294,23.000003237494707,22.997885800181007,23.000000096196894,19.472262081662465,23.000000000000008,23.000000000000008,23.000000000000008,23.000000000000008,23.000000000000008,0.0,15.6,23.0,822072.1578891646,0.0,498591.9212084232,77166.30628811488,161307.71708741753,822072.1578891646,822072.1578891646,0.0,0.0,498591.9212084232,498591.9212084232,77166.30628811488,77166.30628811488,161307.71708741753,161307.71708741753,17.0,0.0,351420.1262366803,0.0 
 07/04  07:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000765763749,22.978170661266764,23.000005678176817,22.999987577125006,23.000000173005707,21.872475565569308,23.0,23.0,23.0,23.0,23.0,0.0,15.6,23.0,865986.5949720267,12134.772272342674,575738.1561611632,125793.88655735862,184183.74403361366,865986.5949720267,865986.5949720267,12134.772272342674,12134.772272342674,575738.1561611632,575738.1561611632,125793.88655735862,125793.88655735862,184183.74403361366,184183.74403361366,17.0,0.0,396979.5549629778,0.0 
